,anno,img,label
1659,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/prasarita padottanasana/60-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/prasarita padottanasana/60-0.png,prasarita padottanasana
1660,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/prasarita padottanasana/10-2.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/prasarita padottanasana/10-2.png,prasarita padottanasana
1661,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/prasarita padottanasana/45-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/prasarita padottanasana/45-0.png,prasarita padottanasana
1662,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/prasarita padottanasana/20-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/prasarita padottanasana/20-0.png,prasarita padottanasana
1663,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/prasarita padottanasana/48-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/prasarita padottanasana/48-0.png,prasarita padottanasana
1664,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/prasarita padottanasana/23-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/prasarita padottanasana/23-0.png,prasarita padottanasana
1665,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/prasarita padottanasana/41-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/prasarita padottanasana/41-0.png,prasarita padottanasana
1666,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/prasarita padottanasana/36-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/prasarita padottanasana/36-0.png,prasarita padottanasana
1667,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/prasarita padottanasana/71-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/prasarita padottanasana/71-0.png,prasarita padottanasana
1668,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/prasarita padottanasana/2-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/prasarita padottanasana/2-0.png,prasarita padottanasana
1669,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/prasarita padottanasana/76-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/prasarita padottanasana/76-0.png,prasarita padottanasana
1670,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/prasarita padottanasana/14-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/prasarita padottanasana/14-0.png,prasarita padottanasana
1671,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/prasarita padottanasana/3-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/prasarita padottanasana/3-0.png,prasarita padottanasana
1672,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/prasarita padottanasana/66-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/prasarita padottanasana/66-0.png,prasarita padottanasana
1673,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/prasarita padottanasana/11-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/prasarita padottanasana/11-0.png,prasarita padottanasana
1674,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/prasarita padottanasana/82-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/prasarita padottanasana/82-0.png,prasarita padottanasana
1675,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/prasarita padottanasana/50-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/prasarita padottanasana/50-0.png,prasarita padottanasana
1676,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/prasarita padottanasana/16-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/prasarita padottanasana/16-0.png,prasarita padottanasana
1677,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/prasarita padottanasana/98-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/prasarita padottanasana/98-0.png,prasarita padottanasana
1678,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/prasarita padottanasana/95-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/prasarita padottanasana/95-0.png,prasarita padottanasana
1679,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/prasarita padottanasana/96-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/prasarita padottanasana/96-1.png,prasarita padottanasana
1680,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/prasarita padottanasana/18-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/prasarita padottanasana/18-0.png,prasarita padottanasana
1681,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/prasarita padottanasana/93-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/prasarita padottanasana/93-0.png,prasarita padottanasana
1682,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/prasarita padottanasana/51-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/prasarita padottanasana/51-0.png,prasarita padottanasana
1683,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/prasarita padottanasana/26-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/prasarita padottanasana/26-0.png,prasarita padottanasana
1684,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/prasarita padottanasana/46-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/prasarita padottanasana/46-0.png,prasarita padottanasana
1685,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/prasarita padottanasana/61-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/prasarita padottanasana/61-0.png,prasarita padottanasana
1686,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/prasarita padottanasana/79-2.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/prasarita padottanasana/79-2.png,prasarita padottanasana
1687,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/prasarita padottanasana/49-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/prasarita padottanasana/49-0.png,prasarita padottanasana
1688,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/prasarita padottanasana/22-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/prasarita padottanasana/22-0.png,prasarita padottanasana
1689,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/prasarita padottanasana/53-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/prasarita padottanasana/53-0.png,prasarita padottanasana
1690,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/prasarita padottanasana/58-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/prasarita padottanasana/58-0.png,prasarita padottanasana
1691,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/prasarita padottanasana/68-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/prasarita padottanasana/68-0.png,prasarita padottanasana
1692,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/prasarita padottanasana/59-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/prasarita padottanasana/59-0.png,prasarita padottanasana
1693,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/prasarita padottanasana/10-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/prasarita padottanasana/10-0.png,prasarita padottanasana
1694,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/prasarita padottanasana/38-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/prasarita padottanasana/38-1.png,prasarita padottanasana
1695,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/prasarita padottanasana/32-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/prasarita padottanasana/32-0.png,prasarita padottanasana
1696,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/prasarita padottanasana/63-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/prasarita padottanasana/63-0.png,prasarita padottanasana
1697,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/prasarita padottanasana/72-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/prasarita padottanasana/72-0.png,prasarita padottanasana
1698,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/prasarita padottanasana/62-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/prasarita padottanasana/62-0.png,prasarita padottanasana
1699,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/prasarita padottanasana/52-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/prasarita padottanasana/52-0.png,prasarita padottanasana
1700,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/prasarita padottanasana/43-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/prasarita padottanasana/43-0.png,prasarita padottanasana
1701,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/prasarita padottanasana/0-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/prasarita padottanasana/0-0.png,prasarita padottanasana
1702,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/prasarita padottanasana/65-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/prasarita padottanasana/65-0.png,prasarita padottanasana
1748,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana iii/33-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana iii/33-0.png,virabhadrasana iii
1749,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana iii/42-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana iii/42-0.png,virabhadrasana iii
1750,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana iii/19-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana iii/19-0.png,virabhadrasana iii
1751,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana iii/13-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana iii/13-0.png,virabhadrasana iii
1752,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana iii/25-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana iii/25-0.png,virabhadrasana iii
1753,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana iii/56-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana iii/56-0.png,virabhadrasana iii
1754,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana iii/88-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana iii/88-0.png,virabhadrasana iii
1755,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana iii/74-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana iii/74-0.png,virabhadrasana iii
1756,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana iii/85-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana iii/85-0.png,virabhadrasana iii
1757,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana iii/35-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana iii/35-0.png,virabhadrasana iii
1758,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana iii/79-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana iii/79-0.png,virabhadrasana iii
1759,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana iii/81-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana iii/81-0.png,virabhadrasana iii
1760,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana iii/70-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana iii/70-0.png,virabhadrasana iii
1761,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana iii/94-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana iii/94-0.png,virabhadrasana iii
1762,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana iii/92-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana iii/92-0.png,virabhadrasana iii
1763,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana iii/6-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana iii/6-0.png,virabhadrasana iii
1764,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana iii/75-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana iii/75-0.png,virabhadrasana iii
1765,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana iii/90-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana iii/90-0.png,virabhadrasana iii
1766,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana iii/20-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana iii/20-0.png,virabhadrasana iii
1767,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana iii/48-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana iii/48-0.png,virabhadrasana iii
1768,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana iii/23-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana iii/23-0.png,virabhadrasana iii
1769,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana iii/41-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana iii/41-0.png,virabhadrasana iii
1770,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana iii/36-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana iii/36-0.png,virabhadrasana iii
1771,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana iii/19-2.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana iii/19-2.png,virabhadrasana iii
1772,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana iii/27-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana iii/27-0.png,virabhadrasana iii
1773,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana iii/84-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana iii/84-0.png,virabhadrasana iii
1774,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana iii/91-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana iii/91-0.png,virabhadrasana iii
1775,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana iii/14-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana iii/14-0.png,virabhadrasana iii
1776,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana iii/9-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana iii/9-0.png,virabhadrasana iii
1777,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana iii/67-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana iii/67-0.png,virabhadrasana iii
1778,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana iii/66-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana iii/66-0.png,virabhadrasana iii
1779,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana iii/62-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana iii/62-1.png,virabhadrasana iii
1780,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana iii/11-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana iii/11-0.png,virabhadrasana iii
1781,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana iii/50-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana iii/50-0.png,virabhadrasana iii
1782,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana iii/16-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana iii/16-0.png,virabhadrasana iii
1783,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana iii/17-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana iii/17-0.png,virabhadrasana iii
1784,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana iii/18-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana iii/18-0.png,virabhadrasana iii
1785,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana iii/79-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana iii/79-1.png,virabhadrasana iii
1786,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana iii/93-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana iii/93-0.png,virabhadrasana iii
1787,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana iii/5-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana iii/5-0.png,virabhadrasana iii
1788,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana iii/26-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana iii/26-0.png,virabhadrasana iii
1789,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana iii/46-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana iii/46-0.png,virabhadrasana iii
1790,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana iii/53-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana iii/53-1.png,virabhadrasana iii
1791,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana iii/19-3.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana iii/19-3.png,virabhadrasana iii
1792,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana iii/49-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana iii/49-0.png,virabhadrasana iii
1793,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana iii/53-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana iii/53-0.png,virabhadrasana iii
1794,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana iii/58-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana iii/58-0.png,virabhadrasana iii
1795,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana iii/8-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana iii/8-0.png,virabhadrasana iii
1796,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana iii/68-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana iii/68-0.png,virabhadrasana iii
1797,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana iii/80-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana iii/80-0.png,virabhadrasana iii
1798,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana iii/10-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana iii/10-0.png,virabhadrasana iii
1799,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana iii/15-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana iii/15-0.png,virabhadrasana iii
1800,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana iii/32-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana iii/32-0.png,virabhadrasana iii
1801,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana iii/63-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana iii/63-0.png,virabhadrasana iii
1802,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana iii/12-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana iii/12-0.png,virabhadrasana iii
1803,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana iii/62-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana iii/62-0.png,virabhadrasana iii
1804,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana iii/52-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana iii/52-0.png,virabhadrasana iii
1805,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana iii/1-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana iii/1-0.png,virabhadrasana iii
1806,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana iii/89-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana iii/89-0.png,virabhadrasana iii
1807,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/supta virasana/33-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/supta virasana/33-0.png,supta virasana
1808,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/supta virasana/47-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/supta virasana/47-0.png,supta virasana
1809,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/supta virasana/40-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/supta virasana/40-0.png,supta virasana
1810,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/supta virasana/7-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/supta virasana/7-0.png,supta virasana
1811,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/supta virasana/42-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/supta virasana/42-0.png,supta virasana
1812,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/supta virasana/19-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/supta virasana/19-0.png,supta virasana
1813,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/supta virasana/44-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/supta virasana/44-0.png,supta virasana
1814,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/supta virasana/45-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/supta virasana/45-1.png,supta virasana
1815,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/supta virasana/29-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/supta virasana/29-0.png,supta virasana
1816,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/supta virasana/93-2.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/supta virasana/93-2.png,supta virasana
1817,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/supta virasana/25-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/supta virasana/25-0.png,supta virasana
1818,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/supta virasana/4-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/supta virasana/4-0.png,supta virasana
1819,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/supta virasana/75-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/supta virasana/75-1.png,supta virasana
1820,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/supta virasana/74-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/supta virasana/74-0.png,supta virasana
