keys_0_anno,keys_1_anno,keys_2_anno,score_0,score_1,score_2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ardha uttanasana/34-2.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ardha uttanasana/92-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ardha uttanasana/96-0.txt,0,2,1
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ardha uttanasana/3-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ardha uttanasana/57-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ardha uttanasana/39-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ardha uttanasana/41-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ardha uttanasana/96-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ardha uttanasana/16-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ardha uttanasana/16-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ardha uttanasana/65-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ardha uttanasana/84-0.txt,2,0,1
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ardha uttanasana/34-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ardha uttanasana/96-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ardha uttanasana/1-0.txt,1,2,0
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ardha uttanasana/77-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ardha uttanasana/85-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ardha uttanasana/31-0.txt,0,2,1
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ardha uttanasana/77-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ardha uttanasana/43-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ardha uttanasana/44-0.txt,0,2,1
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ardha uttanasana/5-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ardha uttanasana/17-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ardha uttanasana/57-0.txt,2,0,1
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ardha uttanasana/16-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ardha uttanasana/48-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ardha uttanasana/91-0.txt,2,1,0
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ardha uttanasana/27-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ardha uttanasana/9-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ardha uttanasana/24-0.txt,0,2,1
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ardha uttanasana/21-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ardha uttanasana/19-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ardha uttanasana/36-0.txt,2,0,1
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ardha uttanasana/80-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ardha uttanasana/44-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ardha uttanasana/59-0.txt,1,0,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ardha uttanasana/28-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ardha uttanasana/96-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ardha uttanasana/24-0.txt,0,2,1
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/93-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/13-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/30-0.txt,2,1,0
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/26-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/1-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/85-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/45-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/48-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/29-0.txt,1,0,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/60-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/89-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/41-0.txt,1,0,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/16-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/33-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/63-0.txt,2,1,0
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/46-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/42-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/17-0.txt,1,2,0
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/23-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/90-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/14-0.txt,1,2,0
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/96-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/27-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/77-0.txt,2,1,0
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/69-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/83-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/82-0.txt,2,0,1
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/20-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/92-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/21-0.txt,1,0,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/75-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/79-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/7-0.txt,0,2,1
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/3-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/31-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/95-0.txt,0,2,1
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/88-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/57-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/37-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/80-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/51-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/61-0.txt,2,1,0
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/4-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/24-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/36-0.txt,1,0,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/2-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/62-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/15-0.txt,1,2,0
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/70-2.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/25-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/52-0.txt,2,0,1
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/80-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/8-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/32-0.txt,2,1,0
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/38-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/40-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/44-0.txt,2,0,1
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/39-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/94-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/24-0.txt,0,2,1
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/22-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/56-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/4-1.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/58-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/47-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/49-0.txt,1,2,0
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/34-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/5-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/13-1.txt,2,1,0
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/74-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/28-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/44-0.txt,1,2,0
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/93-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/88-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/2-0.txt,1,0,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/26-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/20-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/38-0.txt,0,2,1
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/37-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/15-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/44-0.txt,2,1,0
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/37-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/44-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/44-0.txt,2,1,0
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/79-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/25-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/56-0.txt,2,0,1
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/32-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/44-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/87-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/1-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/79-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/25-0.txt,1,2,0
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/51-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/3-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/47-0.txt,1,0,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/27-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/92-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/40-0.txt,1,2,0
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/93-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/75-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/58-0.txt,2,0,1
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/89-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/57-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/3-0.txt,2,1,0
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/1-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/90-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/27-0.txt,0,2,1
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/31-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/51-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/3-0.txt,2,1,0
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/25-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/94-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/56-0.txt,0,2,1
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/13-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/83-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/92-0.txt,2,0,1
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/14-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/15-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/4-1.txt,2,0,1
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/20-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/2-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/22-0.txt,2,1,0
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/41-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/32-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/44-0.txt,2,0,1
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/29-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/21-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/44-0.txt,2,1,0
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/93-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/26-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/45-0.txt,2,1,0
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/17-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/24-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/49-0.txt,0,2,1
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/25-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/94-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/5-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/30-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/14-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/15-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/61-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/36-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/4-1.txt,0,2,1
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/33-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/79-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/3-0.txt,2,1,0
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/48-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/27-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/47-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/90-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/51-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/5-0.txt,2,1,0
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/7-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/95-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/32-0.txt,1,2,0
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/89-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/31-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/56-0.txt,0,2,1
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/17-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/36-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/32-0.txt,0,2,1
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/13-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/25-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/5-0.txt,1,0,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/26-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/69-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/4-0.txt,0,2,1
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/60-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/4-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/39-0.txt,2,1,0
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/60-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/69-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/80-1.txt,0,2,1
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/93-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/45-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/74-0.txt,1,0,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/42-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/92-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/94-0.txt,2,0,1
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/33-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/40-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/56-0.txt,2,0,1
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/30-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/77-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/4-1.txt,1,0,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/82-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/37-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/15-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/30-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/17-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/52-0.txt,2,0,1
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/85-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/24-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/13-1.txt,2,0,1
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/93-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/46-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/4-0.txt,2,0,1
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/75-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/88-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/70-2.txt,1,0,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/46-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/3-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/2-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/14-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/52-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/4-1.txt,2,0,1
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/26-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/70-2.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/34-0.txt,0,2,1
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/93-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/46-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/22-0.txt,2,1,0
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/13-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/79-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/40-0.txt,1,2,0
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/93-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/88-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/34-0.txt,1,0,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/96-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/4-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/34-0.txt,2,0,1
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/60-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/70-2.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/80-1.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/24-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/40-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/47-0.txt,1,0,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/41-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/82-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/37-0.txt,2,0,1
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/79-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/51-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/56-0.txt,2,1,0
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/60-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/75-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/58-0.txt,2,0,1
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/61-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/87-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/49-0.txt,0,2,1
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/63-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/95-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/32-0.txt,2,1,0
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/77-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/7-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/13-1.txt,1,0,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/41-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/36-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/49-0.txt,2,1,0
